video_name,label,success,absdiff_std,boundary_score_max,boundary_score_mean,boundary_score_std,bvp_std,d3_temporal_score,highfreq_score,identity_sim_mean,identity_sim_min,identity_sim_std,patch_corr_mean,patch_signal_std_mean,pseudo_snr_db
00047.mp4,real,True,0.01768846150754065,46.58282736778259,23.838871015712527,7.985595179051968,0.05970329920318209,2.7613987922668457,0.031115612015128136,0.8330015666365342,0.6801322899292878,0.04254414725736249,0.08465243765068736,0.2187349901629179,-6.257624553122322
00048.mp4,real,True,0.02398186117325301,9.20568634748459,4.406269097224739,1.6536280325289625,0.07822142692245153,0.7928000092506409,0.025447750464081764,0.935073166359969,0.8740837728379701,0.01567687380208933,0.07126666534093483,0.3396562455398742,-8.027792131314934
00049.mp4,real,True,0.03387474065375731,10.84331632375717,7.5138202756893735,1.4208637911577155,0.11534988851697496,2.5700416564941406,0.024186039343476295,0.9384094255613108,0.837040607072663,0.021733464760322986,0.11828557767335211,0.5892517255825073,-5.764170056252493
0005.mp4,real,True,nan,59.51690886497498,5.796816292624723,5.388509943403789,nan,4.9245476722717285,0.036093227565288544,0.8429665100529697,0.1386845231313114,0.11768562511426407,nan,nan,nan
00050.mp4,real,True,0.03806211006075044,7.7793752956390385,3.701779478864467,1.0366950688494403,0.18498325496763404,1.1527409553527832,0.025322601199150085,0.9005278577957023,0.8326580472221432,0.026428368899970342,0.22678645993729923,0.34535994889746846,-2.7489642224777446
00051.mp4,real,True,0.04336224117986985,13.025897321701049,10.162628900202483,1.1169014968458455,0.1639221119784278,2.2827248573303223,0.02525968849658966,0.9353324417797357,0.8345820764252209,0.020685581065986794,0.15524678876005304,0.5830213221887164,-4.60841347068002
00052.mp4,real,True,0.030913276110309185,17.63761257648468,7.912279382620394,2.805555600149867,0.11123281303466322,1.8141087293624878,0.02662825398147106,0.9137862282453577,0.7857885683599584,0.039267022396158625,0.08056726002747329,0.4271028271721242,-3.4907515163309295
00053.mp4,real,True,0.03943162793284471,10.14702563762665,5.101030184249591,1.642804500397542,0.13846729441886063,1.3269058465957642,0.03267217054963112,0.8687687267470497,0.7914625158609815,0.02710630246194924,0.09261083321258827,0.5320519030403815,-3.495797756471355
00054.mp4,real,True,0.03226625186956862,19.95965064048767,13.702489175630703,2.75817016202019,0.12144926703532628,1.7254010438919067,0.016073141247034073,0.9005213209838961,0.730159987395969,0.054192213893374114,0.1659230740221494,0.30567120368134204,-2.157802284695846
00055.mp4,real,True,0.021879472194037942,13.887550528049468,6.550286407093716,2.676657297304985,0.08894979741229739,1.6179633140563965,0.06680095195770264,0.9132214423194617,0.8213322411924682,0.021130231720488793,0.08606775408471587,0.33093101285487425,-5.126651449601582
00056.mp4,real,True,0.026391588918888372,6.169942512512207,4.160181752255793,0.7163985740580622,0.13421569021569565,0.859879195690155,0.018793074414134026,0.9555083438965672,0.8718671843435556,0.022083365234996516,0.2100832823461168,0.34484823103332896,2.8755601985519292
00057.mp4,real,True,0.06328381454389295,17.322619333267212,7.009002832133371,2.9756435133811676,0.21826388839977817,1.2712279558181763,0.03229730948805809,0.8661700229918406,0.730579058590742,0.037021992672447546,0.17712477065720553,0.49809997870608325,-5.193338365997619
00058.mp4,real,True,0.03641526780213139,10.496128492355346,5.719804446506881,2.567532761591243,0.13461825067141917,2.269680976867676,0.017584942281246185,0.898115598295738,0.8088929672393931,0.02501364915465352,0.09538474218002158,0.42856325663898004,-6.816433937524533
00059.mp4,real,True,0.02275122652252074,6.181336832046509,3.8778694499293462,0.8742623135424837,0.09655487869146315,6.584834575653076,0.019999895244836807,0.9637732358037833,0.9180477422214616,0.012180185145248004,0.10475425963560248,0.33637871142267717,-4.8097128240345555
