alpha_3class,fake_threshold,macro_f1,accuracy
0.6000000000000001,0.33,0.7501401234037286,0.7484375
0.6000000000000001,0.34,0.7531663388308397,0.7515625
0.6000000000000001,0.35000000000000003,0.7546280712625006,0.753125
0.6000000000000001,0.36000000000000004,0.7560890424022491,0.7546875
0.6000000000000001,0.37000000000000005,0.7575492946692814,0.75625
0.6000000000000001,0.38000000000000006,0.75900887049546,0.7578125
0.6000000000000001,0.39000000000000007,0.7606468722143568,0.759375
0.6000000000000001,0.4000000000000001,0.7591694711026008,0.7578125
0.6000000000000001,0.4100000000000001,0.7636081876926251,0.7625
0.6000000000000001,0.4200000000000001,0.7649011993423471,0.7640625
0.6000000000000001,0.4300000000000001,0.7677912713472486,0.7671875
0.6000000000000001,0.4400000000000001,0.7661068320688996,0.765625
0.6000000000000001,0.4500000000000001,0.7706257125611965,0.7703125
0.6000000000000001,0.46000000000000013,0.7690963145540651,0.76875
0.6000000000000001,0.47000000000000014,0.7707133152173912,0.7703125
0.6000000000000001,0.48000000000000015,0.765965686139589,0.765625
0.6000000000000001,0.49000000000000016,0.7673973714891226,0.7671875
0.6000000000000001,0.5000000000000002,0.7657847187945946,0.765625
0.6000000000000001,0.5100000000000002,0.7657847187945946,0.765625
0.6000000000000001,0.5200000000000002,0.7596241361863014,0.759375
0.6000000000000001,0.5300000000000002,0.7594388787155123,0.759375
0.6000000000000001,0.5400000000000003,0.7594388787155123,0.759375
0.6000000000000001,0.5500000000000003,0.7609334146461143,0.7609375
0.6000000000000001,0.5600000000000003,0.7606792288994327,0.7609375
0.6000000000000001,0.5700000000000003,0.7589062446975096,0.759375
0.6000000000000001,0.5800000000000003,0.7572087963805023,0.7578125
0.6000000000000001,0.5900000000000003,0.7543146046297307,0.7546875
0.6000000000000001,0.6000000000000003,0.7572003109509154,0.7578125
0.6000000000000001,0.6100000000000003,0.7543369835034315,0.7546875
0.6000000000000001,0.6200000000000003,0.7558277290642211,0.75625
0.6000000000000001,0.6300000000000003,0.7556803845560137,0.75625
0.6000000000000001,0.6400000000000003,0.7537219942599386,0.7546875
0.6000000000000001,0.6500000000000004,0.7533572332574119,0.7546875
0.6000000000000001,0.6600000000000004,0.7561135653207266,0.7578125
0.6000000000000001,0.6700000000000004,0.7546440024313633,0.75625
0.6000000000000001,0.6800000000000004,0.7469284466856454,0.7484375
0.6000000000000001,0.6900000000000004,0.7484100298678303,0.75
0.6000000000000001,0.7000000000000004,0.7529362378432366,0.7546875
0.65,0.3,0.7440887593973665,0.7421875
0.65,0.31,0.7471530957154089,0.7453125
0.65,0.32,0.7470328146636206,0.7453125
0.65,0.33,0.7471057090980394,0.7453125
0.65,0.34,0.7530716326818276,0.7515625
0.65,0.35000000000000003,0.7530716326818276,0.7515625
0.65,0.36000000000000004,0.7546280712625006,0.753125
0.65,0.37000000000000005,0.7560890424022491,0.7546875
0.65,0.38000000000000006,0.7577297758739453,0.75625
0.65,0.39000000000000007,0.7592821582315569,0.7578125
0.65,0.4000000000000001,0.7621347906108683,0.7609375
0.65,0.4100000000000001,0.7620097783345513,0.7609375
0.65,0.4200000000000001,0.7634556784760574,0.7625
0.65,0.4300000000000001,0.7635625112566711,0.7625
0.65,0.4400000000000001,0.769427386581412,0.76875
0.65,0.4500000000000001,0.7690994228050902,0.76875
0.65,0.46000000000000013,0.7706568394175753,0.7703125
0.65,0.47000000000000014,0.7705683876811594,0.7703125
0.65,0.48000000000000015,0.7720737925649729,0.771875
0.65,0.49000000000000016,0.7689310282975729,0.76875
0.65,0.5000000000000002,0.7657847187945946,0.765625
0.65,0.5100000000000002,0.7657847187945946,0.765625
0.65,0.5200000000000002,0.7595582110900754,0.759375
0.65,0.5300000000000002,0.7595582110900754,0.759375
0.65,0.5400000000000003,0.7608631826189077,0.7609375
0.65,0.5500000000000003,0.7608631826189077,0.7609375
0.65,0.5600000000000003,0.7607381187460174,0.7609375
0.65,0.5700000000000003,0.7607728703824734,0.7609375
0.65,0.5800000000000003,0.7607065747683492,0.7609375
0.65,0.5900000000000003,0.7560833949257756,0.75625
0.65,0.6000000000000003,0.7542947277989729,0.7546875
0.65,0.6100000000000003,0.7513597511270996,0.7515625
0.65,0.6200000000000003,0.7496458097895022,0.75
0.65,0.6300000000000003,0.7540287434071473,0.7546875
0.65,0.6400000000000003,0.7540287434071473,0.7546875
0.65,0.6500000000000004,0.7525363798774669,0.753125
0.65,0.6600000000000004,0.7509845330782216,0.7515625
0.65,0.6700000000000004,0.7518702718268372,0.753125
0.65,0.6800000000000004,0.7516321274835208,0.753125
0.65,0.6900000000000004,0.7519079072677209,0.753125
0.65,0.7000000000000004,0.7519079072677209,0.753125
0.7000000000000001,0.3,0.7425059263600957,0.740625
0.7000000000000001,0.31,0.743995422563239,0.7421875
0.7000000000000001,0.32,0.7486338267967416,0.746875
0.7000000000000001,0.33,0.7500735416754308,0.7484375
0.7000000000000001,0.34,0.7515450905656277,0.75
0.7000000000000001,0.35000000000000003,0.7515152180435721,0.75
0.7000000000000001,0.36000000000000004,0.7530716326818276,0.7515625
0.7000000000000001,0.37000000000000005,0.7546280712625006,0.753125
0.7000000000000001,0.38000000000000006,0.7578261643655843,0.75625
0.7000000000000001,0.39000000000000007,0.7607375075629271,0.759375
0.7000000000000001,0.4000000000000001,0.7605928066998787,0.759375
0.7000000000000001,0.4100000000000001,0.7620765060419595,0.7609375
0.7000000000000001,0.4200000000000001,0.7650058320099132,0.7640625
0.7000000000000001,0.4300000000000001,0.7634919797846628,0.7625
0.7000000000000001,0.4400000000000001,0.7680211094845241,0.7671875
0.7000000000000001,0.4500000000000001,0.7709061075386043,0.7703125
0.7000000000000001,0.46000000000000013,0.7707390603832721,0.7703125
0.7000000000000001,0.47000000000000014,0.7706568394175753,0.7703125
0.7000000000000001,0.48000000000000015,0.7705683876811594,0.7703125
0.7000000000000001,0.49000000000000016,0.7720737925649729,0.771875
0.7000000000000001,0.5000000000000002,0.7673164540319686,0.7671875
0.7000000000000001,0.5100000000000002,0.7656976593146806,0.765625
0.7000000000000001,0.5200000000000002,0.7609839706811526,0.7609375
0.7000000000000001,0.5300000000000002,0.7609839706811526,0.7609375
0.7000000000000001,0.5400000000000003,0.7609839706811526,0.7609375
0.7000000000000001,0.5500000000000003,0.7641252034251065,0.7640625
0.7000000000000001,0.5600000000000003,0.7593434343434344,0.759375
0.7000000000000001,0.5700000000000003,0.757665525749705,0.7578125
0.7000000000000001,0.5800000000000003,0.7563480010776198,0.75625
0.7000000000000001,0.5900000000000003,0.7561525151721536,0.75625
0.7000000000000001,0.6000000000000003,0.7513395717663741,0.7515625
0.7000000000000001,0.6100000000000003,0.749727338065023,0.75
0.7000000000000001,0.6200000000000003,0.7512134525554032,0.7515625
0.7000000000000001,0.6300000000000003,0.7495604648793739,0.75
0.7000000000000001,0.6400000000000003,0.7528231978978043,0.753125
0.7000000000000001,0.6500000000000004,0.7499617926399961,0.75
0.7000000000000001,0.6600000000000004,0.751249151810499,0.7515625
0.7000000000000001,0.6700000000000004,0.7526636405499638,0.753125
0.7000000000000001,0.6800000000000004,0.7506959106526149,0.7515625
0.7000000000000001,0.6900000000000004,0.7521486595520699,0.753125
0.7000000000000001,0.7000000000000004,0.7486088258493537,0.75
0.75,0.3,0.7394281571827263,0.7375
0.75,0.31,0.7454837880478956,0.74375
0.75,0.32,0.7485424113497355,0.746875
0.75,0.33,0.7470328146636206,0.7453125
0.75,0.34,0.7515450905656277,0.75
0.75,0.35000000000000003,0.7530157775605123,0.7515625
0.75,0.36000000000000004,0.7545729482882845,0.753125
0.75,0.37000000000000005,0.7548100147275405,0.753125
0.75,0.38000000000000006,0.7562702495653967,0.7546875
0.75,0.39000000000000007,0.7545334777612663,0.753125
0.75,0.4000000000000001,0.7576345599063931,0.75625
0.75,0.4100000000000001,0.7606671889280584,0.759375
0.75,0.4200000000000001,0.763560004032574,0.7625
0.75,0.4300000000000001,0.7680933886653082,0.7671875
0.75,0.4400000000000001,0.7680211094845241,0.7671875
0.75,0.4500000000000001,0.7694636795170565,0.76875
0.75,0.46000000000000013,0.7709061075386043,0.7703125
0.75,0.47000000000000014,0.7692973359547124,0.76875
0.75,0.48000000000000015,0.7706568394175753,0.7703125
0.75,0.49000000000000016,0.7690448012509831,0.76875
0.75,0.5000000000000002,0.7703701852629944,0.7703125
0.75,0.5100000000000002,0.7671298776826415,0.7671875
0.75,0.5200000000000002,0.7640637140637141,0.7640625
0.75,0.5300000000000002,0.762744116428494,0.7625
0.75,0.5400000000000003,0.7626240869552882,0.7625
0.75,0.5500000000000003,0.7610856333102772,0.7609375
0.75,0.5600000000000003,0.7611155087845002,0.7609375
0.75,0.5700000000000003,0.7609948459744759,0.7609375
0.75,0.5800000000000003,0.7547284922816129,0.7546875
0.75,0.5900000000000003,0.7499242669628622,0.75
0.75,0.6000000000000003,0.7486169512420281,0.7484375
0.75,0.6100000000000003,0.7498922555295104,0.75
0.75,0.6200000000000003,0.7515560134310134,0.7515625
0.75,0.6300000000000003,0.7499184537369339,0.75
0.75,0.6400000000000003,0.7501223103909406,0.75
0.75,0.6500000000000004,0.75014260369554,0.75
0.75,0.6600000000000004,0.7514325769892322,0.7515625
0.75,0.6700000000000004,0.7529281676749174,0.753125
0.75,0.6800000000000004,0.751019598871349,0.7515625
0.75,0.6900000000000004,0.744513321343289,0.7453125
0.75,0.7000000000000004,0.7458793381207798,0.746875
0.8,0.3,0.7424161056886379,0.740625
0.8,0.31,0.7439083249355235,0.7421875
0.8,0.32,0.7485424113497355,0.746875
0.8,0.33,0.7470490294969334,0.7453125
0.8,0.34,0.7470328146636206,0.7453125
0.8,0.35000000000000003,0.7545729482882845,0.753125
0.8,0.36000000000000004,0.7544423232044122,0.753125
0.8,0.37000000000000005,0.7546195385370643,0.753125
0.8,0.38000000000000006,0.7531143410864395,0.7515625
0.8,0.39000000000000007,0.7576345599063931,0.75625
0.8,0.4000000000000001,0.7590901195569426,0.7578125
0.8,0.4100000000000001,0.7606315612417477,0.759375
0.8,0.4200000000000001,0.7623132542769753,0.7609375
0.8,0.4300000000000001,0.7637587907680544,0.7625
0.8,0.4400000000000001,0.7680933886653082,0.7671875
0.8,0.4500000000000001,0.7680211094845241,0.7671875
0.8,0.46000000000000013,0.7694636795170565,0.76875
0.8,0.47000000000000014,0.7709061075386043,0.7703125
0.8,0.48000000000000015,0.7676845293924494,0.7671875
0.8,0.49000000000000016,0.7690448012509831,0.76875
0.8,0.5000000000000002,0.7719886364043873,0.771875
0.8,0.5100000000000002,0.7689571744076075,0.76875
0.8,0.5200000000000002,0.7641922126008228,0.7640625
0.8,0.5300000000000002,0.7626240869552882,0.7625
0.8,0.5400000000000003,0.7628524546246065,0.7625
0.8,0.5500000000000003,0.7612296273077833,0.7609375
0.8,0.5600000000000003,0.7612296273077833,0.7609375
0.8,0.5700000000000003,0.762536457732779,0.7625
0.8,0.5800000000000003,0.7514754502709434,0.7515625
0.8,0.5900000000000003,0.7529611876819352,0.753125
0.8,0.6000000000000003,0.7501050038651397,0.75
0.8,0.6100000000000003,0.7472457207101456,0.746875
0.8,0.6200000000000003,0.74581650138731,0.7453125
0.8,0.6300000000000003,0.7487041246537522,0.7484375
0.8,0.6400000000000003,0.7503034937506098,0.75
0.8,0.6500000000000004,0.7517982996137283,0.7515625
0.8,0.6600000000000004,0.7530174984064318,0.753125
0.8,0.6700000000000004,0.7512900005328262,0.7515625
0.8,0.6800000000000004,0.7498375657744223,0.75
0.8,0.6900000000000004,0.7447917894484783,0.7453125
0.8,0.7000000000000004,0.742912334645553,0.74375
0.8500000000000001,0.3,0.7424161056886379,0.740625
0.8500000000000001,0.31,0.7439083249355235,0.7421875
0.8500000000000001,0.32,0.7470589380031751,0.7453125
0.8500000000000001,0.33,0.7501135190918472,0.7484375
0.8500000000000001,0.34,0.7470328146636206,0.7453125
0.8500000000000001,0.35000000000000003,0.7498661077441758,0.7484375
0.8500000000000001,0.36000000000000004,0.7514305442775576,0.75
0.8500000000000001,0.37000000000000005,0.7545797517375451,0.753125
0.8500000000000001,0.38000000000000006,0.7561283740930046,0.7546875
0.8500000000000001,0.39000000000000007,0.7575896234372136,0.75625
0.8500000000000001,0.4000000000000001,0.7635875146098762,0.7625
0.8500000000000001,0.4100000000000001,0.7622774948861905,0.7609375
0.8500000000000001,0.4200000000000001,0.7607724219803474,0.759375
0.8500000000000001,0.4300000000000001,0.7607724219803474,0.759375
0.8500000000000001,0.4400000000000001,0.7652039641564299,0.7640625
0.8500000000000001,0.4500000000000001,0.7680933886653082,0.7671875
0.8500000000000001,0.46000000000000013,0.7678555202918022,0.7671875
0.8500000000000001,0.47000000000000014,0.7692973359547124,0.76875
0.8500000000000001,0.48000000000000015,0.7693296330597379,0.76875
0.8500000000000001,0.49000000000000016,0.767811222524609,0.7671875
0.8500000000000001,0.5000000000000002,0.767634815853707,0.7671875
0.8500000000000001,0.5100000000000002,0.7675225200590431,0.7671875
0.8500000000000001,0.5200000000000002,0.7674149232607381,0.7671875
0.8500000000000001,0.5300000000000002,0.764489433117054,0.7640625
0.8500000000000001,0.5400000000000003,0.762961330793928,0.7625
0.8500000000000001,0.5500000000000003,0.7612296273077833,0.7609375
0.8500000000000001,0.5600000000000003,0.7596948488925664,0.759375
0.8500000000000001,0.5700000000000003,0.7546886880121653,0.7546875
0.8500000000000001,0.5800000000000003,0.7560532778908454,0.75625
0.8500000000000001,0.5900000000000003,0.7547550970936084,0.7546875
0.8500000000000001,0.6000000000000003,0.7519141536512027,0.7515625
0.8500000000000001,0.6100000000000003,0.7506247468857166,0.75
0.8500000000000001,0.6200000000000003,0.7461279630782248,0.7453125
0.8500000000000001,0.6300000000000003,0.7474897955705707,0.746875
0.8500000000000001,0.6400000000000003,0.7488102440008065,0.7484375
0.8500000000000001,0.6500000000000004,0.7503034937506098,0.75
0.8500000000000001,0.6600000000000004,0.751394630566284,0.7515625
0.8500000000000001,0.6700000000000004,0.751394630566284,0.7515625
0.8500000000000001,0.6800000000000004,0.7498375657744223,0.75
0.8500000000000001,0.6900000000000004,0.7466601514293542,0.746875
0.8500000000000001,0.7000000000000004,0.7414615378761376,0.7421875
0.9,0.3,0.7409227310723345,0.7390625
0.9,0.31,0.7438997134559263,0.7421875
0.9,0.32,0.7454729710709292,0.74375
0.9,0.33,0.7454729710709292,0.74375
0.9,0.34,0.7499842166570931,0.7484375
0.9,0.35000000000000003,0.7499557253360849,0.7484375
0.9,0.36000000000000004,0.7530312658629962,0.7515625
0.9,0.37000000000000005,0.7530312658629962,0.7515625
0.9,0.38000000000000006,0.7575896234372136,0.75625
0.9,0.39000000000000007,0.7592371240089572,0.7578125
0.9,0.4000000000000001,0.7607820041083847,0.759375
0.9,0.4100000000000001,0.7622379869445589,0.7609375
0.9,0.4200000000000001,0.7622774948861905,0.7609375
0.9,0.4300000000000001,0.7622213159468979,0.7609375
0.9,0.4400000000000001,0.7622213159468979,0.7609375
0.9,0.4500000000000001,0.7620639460895825,0.7609375
0.9,0.46000000000000013,0.7665184823794525,0.765625
0.9,0.47000000000000014,0.7694029060386671,0.76875
0.9,0.48000000000000015,0.7678891204358118,0.7671875
0.9,0.49000000000000016,0.7693296330597379,0.76875
0.9,0.5000000000000002,0.769250146127287,0.76875
0.9,0.5100000000000002,0.7677385695617165,0.7671875
0.9,0.5200000000000002,0.7662096830149606,0.765625
0.9,0.5300000000000002,0.7662096830149606,0.765625
0.9,0.5400000000000003,0.762961330793928,0.7625
0.9,0.5500000000000003,0.7598075730109156,0.759375
0.9,0.5600000000000003,0.7565494102496001,0.75625
0.9,0.5700000000000003,0.7547646936931621,0.7546875
0.9,0.5800000000000003,0.7548850401254587,0.7546875
0.9,0.5900000000000003,0.7534624385767752,0.753125
0.9,0.6000000000000003,0.753897869421985,0.753125
0.9,0.6100000000000003,0.7538482090624763,0.753125
0.9,0.6200000000000003,0.7522977022977022,0.7515625
0.9,0.6300000000000003,0.7491846708556892,0.7484375
0.9,0.6400000000000003,0.7442929661015604,0.74375
0.9,0.6500000000000004,0.7470275767758605,0.746875
0.9,0.6600000000000004,0.7484160474763474,0.7484375
0.9,0.6700000000000004,0.7515858431852737,0.7515625
0.9,0.6800000000000004,0.7500137265971185,0.75
0.9,0.6900000000000004,0.7468563266689493,0.746875
0.9,0.7000000000000004,0.7433501613068176,0.74375
0.9500000000000001,0.3,0.7409235499530057,0.7390625
0.9500000000000001,0.31,0.7409235499530057,0.7390625
0.9500000000000001,0.32,0.7469556243550052,0.7453125
0.9500000000000001,0.33,0.7485203261957473,0.746875
0.9500000000000001,0.34,0.7500030092681982,0.7484375
0.9500000000000001,0.35000000000000003,0.7484801063581744,0.746875
0.9500000000000001,0.36000000000000004,0.7515622996814546,0.75
0.9500000000000001,0.37000000000000005,0.7544995610069322,0.753125
0.9500000000000001,0.38000000000000006,0.7561481235850983,0.7546875
0.9500000000000001,0.39000000000000007,0.7561481235850983,0.7546875
0.9500000000000001,0.4000000000000001,0.7607820041083847,0.759375
0.9500000000000001,0.4100000000000001,0.7622379869445589,0.7609375
0.9500000000000001,0.4200000000000001,0.7622379869445589,0.7609375
0.9500000000000001,0.4300000000000001,0.760509561777167,0.759375
0.9500000000000001,0.4400000000000001,0.7621589620596554,0.7609375
0.9500000000000001,0.4500000000000001,0.760656677835949,0.759375
0.9500000000000001,0.46000000000000013,0.7621028750956302,0.7609375
0.9500000000000001,0.47000000000000014,0.7649944959233862,0.7640625
0.9500000000000001,0.48000000000000015,0.7665184823794525,0.765625
0.9500000000000001,0.49000000000000016,0.768099534757248,0.7671875
0.9500000000000001,0.5000000000000002,0.7695401079668199,0.76875
0.9500000000000001,0.5100000000000002,0.7693590673501358,0.76875
0.9500000000000001,0.5200000000000002,0.7646994745337287,0.7640625
0.9500000000000001,0.5300000000000002,0.7646846536043213,0.7640625
0.9500000000000001,0.5400000000000003,0.7615372520328334,0.7609375
0.9500000000000001,0.5500000000000003,0.7565494102496001,0.75625
0.9500000000000001,0.5600000000000003,0.7548824833404536,0.7546875
0.9500000000000001,0.5700000000000003,0.7535948190186383,0.753125
0.9500000000000001,0.5800000000000003,0.7554247968017792,0.7546875
0.9500000000000001,0.5900000000000003,0.7525796048503847,0.7515625
0.9500000000000001,0.6000000000000003,0.7553947811392246,0.7546875
0.9500000000000001,0.6100000000000003,0.7522977022977022,0.7515625
0.9500000000000001,0.6200000000000003,0.7522977022977022,0.7515625
0.9500000000000001,0.6300000000000003,0.749114010989011,0.7484375
0.9500000000000001,0.6400000000000003,0.7459245646528686,0.7453125
0.9500000000000001,0.6500000000000004,0.7471027780999094,0.746875
0.9500000000000001,0.6600000000000004,0.7484160474763474,0.7484375
0.9500000000000001,0.6700000000000004,0.7486083181657298,0.7484375
0.9500000000000001,0.6800000000000004,0.7469487052614218,0.746875
0.9500000000000001,0.6900000000000004,0.7468563266689493,0.746875
0.9500000000000001,0.7000000000000004,0.7449476241267039,0.7453125
1.0,0.3,0.7424121911824094,0.740625
1.0,0.31,0.7439796905505949,0.7421875
1.0,0.32,0.7470367094206103,0.7453125
1.0,0.33,0.7486051417076457,0.746875
1.0,0.34,0.7484941289261755,0.746875
1.0,0.35000000000000003,0.7486552240989907,0.746875
1.0,0.36000000000000004,0.7516041129623252,0.75
1.0,0.37000000000000005,0.7546811866474145,0.753125
1.0,0.38000000000000006,0.7561481235850983,0.7546875
1.0,0.39000000000000007,0.7561481235850983,0.7546875
1.0,0.4000000000000001,0.7576925142004068,0.75625
1.0,0.4100000000000001,0.7576327938712645,0.75625
1.0,0.4200000000000001,0.7606707021322002,0.759375
1.0,0.4300000000000001,0.7606250175882932,0.759375
1.0,0.4400000000000001,0.7606250175882932,0.759375
1.0,0.4500000000000001,0.7621589620596554,0.7609375
1.0,0.46000000000000013,0.7636067591005095,0.7625
1.0,0.47000000000000014,0.7635488005467286,0.7625
1.0,0.48000000000000015,0.7637559058322761,0.7625
1.0,0.49000000000000016,0.7667281746126351,0.765625
1.0,0.5000000000000002,0.7681836306582756,0.7671875
1.0,0.5100000000000002,0.7680199081558046,0.7671875
1.0,0.5200000000000002,0.7647898317754778,0.7640625
1.0,0.5300000000000002,0.7631750364531604,0.7625
1.0,0.5400000000000003,0.7613137393701287,0.7609375
1.0,0.5500000000000003,0.7566309610203081,0.75625
1.0,0.5600000000000003,0.7538693810738436,0.753125
1.0,0.5700000000000003,0.7555129755859228,0.7546875
1.0,0.5800000000000003,0.7571861719906412,0.75625
1.0,0.5900000000000003,0.7556544021047391,0.7546875
1.0,0.6000000000000003,0.7555279688098883,0.7546875
1.0,0.6100000000000003,0.7524421159536581,0.7515625
1.0,0.6200000000000003,0.7506668255292107,0.75
1.0,0.6300000000000003,0.7490309117816282,0.7484375
1.0,0.6400000000000003,0.7474168994440511,0.746875
1.0,0.6500000000000004,0.7489106701205933,0.7484375
1.0,0.6600000000000004,0.7500581048865929,0.75
1.0,0.6700000000000004,0.7471219831181574,0.746875
1.0,0.6800000000000004,0.7454618368888103,0.7453125
1.0,0.6900000000000004,0.7468563266689493,0.746875
1.0,0.7000000000000004,0.7465933515600863,0.746875
